
NOTICE: Existing SQLite export found: report_nsys_v2.sqlite
        It is assumed file was previously exported from: report_nsys_v2.nsys-rep
        Consider using --force-export=true if needed.

Processing [report_nsys_v2.sqlite] with [/usr/local/cuda-13.1/nsight-systems-2025.5.2/host-linux-x64/reports/nvtx_pushpop_trace.py]... 
Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
6673724701,6673735601,10900,0,10900,:MatMult,189126,189126,1,0,123788,121058,:121058:123788,--:MatMult
6673736021,6673937544,201523,0,201523,:VecTDot,189126,189126,1,0,123789,121058,:121058:123789,--:VecTDot
6673937954,6673943514,5560,0,5560,:VecAXPY,189126,189126,1,0,123790,121058,:121058:123790,--:VecAXPY
6673943884,6673948764,4880,0,4880,:VecAXPY,189126,189126,1,0,123791,121058,:121058:123791,--:VecAXPY
6673949254,6673958364,9110,8530,580,:PCApply,189126,189126,1,1,123792,121058,:121058:123792,--:PCApply
6673949674,6673958204,8530,7620,910,:VecPointwiseMult,189126,189126,2,1,123793,123792,:121058:123792:123793,----:VecPointwiseMult
6673950284,6673957904,7620,0,7620,CCCL:thrust::transform,189126,189126,3,0,123794,123793,:121058:123792:123793:123794,------CCCL:thrust::transform
6673958714,6674041016,82302,0,82302,:VecNorm,189126,189126,1,0,123795,121058,:121058:123795,--:VecNorm
6674041706,6674088586,46880,0,46880,:VecTDot,189126,189126,1,0,123796,121058,:121058:123796,--:VecTDot
6674089216,6674104277,15061,0,15061,:VecAYPX,189126,189126,1,0,123797,121058,:121058:123797,--:VecAYPX
6674104697,6674115277,10580,0,10580,:MatMult,189126,189126,1,0,123798,121058,:121058:123798,--:MatMult
6674115687,6674318540,202853,0,202853,:VecTDot,189126,189126,1,0,123799,121058,:121058:123799,--:VecTDot
6674319120,6674324580,5460,0,5460,:VecAXPY,189126,189126,1,0,123800,121058,:121058:123800,--:VecAXPY
6674324810,6674329620,4810,0,4810,:VecAXPY,189126,189126,1,0,123801,121058,:121058:123801,--:VecAXPY
6674330130,6674342070,11940,11450,490,:PCApply,189126,189126,1,1,123802,121058,:121058:123802,--:PCApply
6674330450,6674341900,11450,10470,980,:VecPointwiseMult,189126,189126,2,1,123803,123802,:121058:123802:123803,----:VecPointwiseMult
6674331070,6674341540,10470,0,10470,CCCL:thrust::transform,189126,189126,3,0,123804,123803,:121058:123802:123803:123804,------CCCL:thrust::transform
6674342400,6674426361,83961,0,83961,:VecNorm,189126,189126,1,0,123805,121058,:121058:123805,--:VecNorm
6674427172,6674473382,46210,0,46210,:VecTDot,189126,189126,1,0,123806,121058,:121058:123806,--:VecTDot
6674473982,6674484082,10100,0,10100,:VecAYPX,189126,189126,1,0,123807,121058,:121058:123807,--:VecAYPX
6674484532,6674495643,11111,0,11111,:MatMult,189126,189126,1,0,123808,121058,:121058:123808,--:MatMult
6674496053,6674696306,200253,0,200253,:VecTDot,189126,189126,1,0,123809,121058,:121058:123809,--:VecTDot
6674696946,6674702756,5810,0,5810,:VecAXPY,189126,189126,1,0,123810,121058,:121058:123810,--:VecAXPY
6674703156,6674708046,4890,0,4890,:VecAXPY,189126,189126,1,0,123811,121058,:121058:123811,--:VecAXPY
6674708506,6674718416,9910,9310,600,:PCApply,189126,189126,1,1,123812,121058,:121058:123812,--:PCApply
6674708956,6674718266,9310,8290,1020,:VecPointwiseMult,189126,189126,2,1,123813,123812,:121058:123812:123813,----:VecPointwiseMult
6674709656,6674717946,8290,0,8290,CCCL:thrust::transform,189126,189126,3,0,123814,123813,:121058:123812:123813:123814,------CCCL:thrust::transform
6674718936,6674801797,82861,0,82861,:VecNorm,189126,189126,1,0,123815,121058,:121058:123815,--:VecNorm
6674802607,6674847788,45181,0,45181,:VecTDot,189126,189126,1,0,123816,121058,:121058:123816,--:VecTDot
6674848278,6674861008,12730,0,12730,:VecAYPX,189126,189126,1,0,123817,121058,:121058:123817,--:VecAYPX
6674861468,6674872048,10580,0,10580,:MatMult,189126,189126,1,0,123818,121058,:121058:123818,--:MatMult
6674872478,6675074581,202103,0,202103,:VecTDot,189126,189126,1,0,123819,121058,:121058:123819,--:VecTDot
6675075091,6675080851,5760,0,5760,:VecAXPY,189126,189126,1,0,123820,121058,:121058:123820,--:VecAXPY
6675081211,6675086061,4850,0,4850,:VecAXPY,189126,189126,1,0,123821,121058,:121058:123821,--:VecAXPY
6675086561,6675095892,9331,8701,630,:PCApply,189126,189126,1,1,123822,121058,:121058:123822,--:PCApply
6675087011,6675095712,8701,7751,950,:VecPointwiseMult,189126,189126,2,1,123823,123822,:121058:123822:123823,----:VecPointwiseMult
6675087651,6675095402,7751,0,7751,CCCL:thrust::transform,189126,189126,3,0,123824,123823,:121058:123822:123823:123824,------CCCL:thrust::transform
6675096222,6675180463,84241,0,84241,:VecNorm,189126,189126,1,0,123825,121058,:121058:123825,--:VecNorm
6675181313,6675227764,46451,0,46451,:VecTDot,189126,189126,1,0,123826,121058,:121058:123826,--:VecTDot
6675228434,6675238954,10520,0,10520,:VecAYPX,189126,189126,1,0,123827,121058,:121058:123827,--:VecAYPX
6675239284,6675249624,10340,0,10340,:MatMult,189126,189126,1,0,123828,121058,:121058:123828,--:MatMult
6675250034,6675451537,201503,0,201503,:VecTDot,189126,189126,1,0,123829,121058,:121058:123829,--:VecTDot
6675452047,6675458277,6230,0,6230,:VecAXPY,189126,189126,1,0,123830,121058,:121058:123830,--:VecAXPY
6675458647,6675465997,7350,0,7350,:VecAXPY,189126,189126,1,0,123831,121058,:121058:123831,--:VecAXPY
6675466567,6675476357,9790,9200,590,:PCApply,189126,189126,1,1,123832,121058,:121058:123832,--:PCApply
6675466987,6675476187,9200,8220,980,:VecPointwiseMult,189126,189126,2,1,123833,123832,:121058:123832:123833,----:VecPointwiseMult
6675467637,6675475857,8220,0,8220,CCCL:thrust::transform,189126,189126,3,0,123834,123833,:121058:123832:123833:123834,------CCCL:thrust::transform
6675476687,6675561219,84532,0,84532,:VecNorm,189126,189126,1,0,123835,121058,:121058:123835,--:VecNorm
6675561889,6675606039,44150,0,44150,:VecTDot,189126,189126,1,0,123836,121058,:121058:123836,--:VecTDot
6675606469,6675616479,10010,0,10010,:VecAYPX,189126,189126,1,0,123837,121058,:121058:123837,--:VecAYPX
6675616919,6675627490,10571,0,10571,:MatMult,189126,189126,1,0,123838,121058,:121058:123838,--:MatMult
6675627870,6675835093,207223,0,207223,:VecTDot,189126,189126,1,0,123839,121058,:121058:123839,--:VecTDot
6675835733,6675842003,6270,0,6270,:VecAXPY,189126,189126,1,0,123840,121058,:121058:123840,--:VecAXPY
6675842383,6675847143,4760,0,4760,:VecAXPY,189126,189126,1,0,123841,121058,:121058:123841,--:VecAXPY
6675847523,6675857473,9950,9230,720,:PCApply,189126,189126,1,1,123842,121058,:121058:123842,--:PCApply
6675848053,6675857283,9230,8150,1080,:VecPointwiseMult,189126,189126,2,1,123843,123842,:121058:123842:123843,----:VecPointwiseMult
6675848823,6675856973,8150,0,8150,CCCL:thrust::transform,189126,189126,3,0,123844,123843,:121058:123842:123843:123844,------CCCL:thrust::transform
6675857833,6675940624,82791,0,82791,:VecNorm,189126,189126,1,0,123845,121058,:121058:123845,--:VecNorm
6675941214,6675988115,46901,0,46901,:VecTDot,189126,189126,1,0,123846,121058,:121058:123846,--:VecTDot
6675988685,6675999155,10470,0,10470,:VecAYPX,189126,189126,1,0,123847,121058,:121058:123847,--:VecAYPX
6675999615,6676010625,11010,0,11010,:MatMult,189126,189126,1,0,123848,121058,:121058:123848,--:MatMult
6676011015,6676213548,202533,0,202533,:VecTDot,189126,189126,1,0,123849,121058,:121058:123849,--:VecTDot
6676214088,6676219579,5491,0,5491,:VecAXPY,189126,189126,1,0,123850,121058,:121058:123850,--:VecAXPY
6676219809,6676225269,5460,0,5460,:VecAXPY,189126,189126,1,0,123851,121058,:121058:123851,--:VecAXPY
6676225739,6676235209,9470,8860,610,:PCApply,189126,189126,1,1,123852,121058,:121058:123852,--:PCApply
6676226139,6676234999,8860,7790,1070,:VecPointwiseMult,189126,189126,2,1,123853,123852,:121058:123852:123853,----:VecPointwiseMult
6676226819,6676234609,7790,0,7790,CCCL:thrust::transform,189126,189126,3,0,123854,123853,:121058:123852:123853:123854,------CCCL:thrust::transform
6676235549,6676321770,86221,0,86221,:VecNorm,189126,189126,1,0,123855,121058,:121058:123855,--:VecNorm
6676322410,6676368001,45591,0,45591,:VecTDot,189126,189126,1,0,123856,121058,:121058:123856,--:VecTDot
6676368541,6676378591,10050,0,10050,:VecAYPX,189126,189126,1,0,123857,121058,:121058:123857,--:VecAYPX
6676379041,6676389501,10460,0,10460,:MatMult,189126,189126,1,0,123858,121058,:121058:123858,--:MatMult
6676389921,6676591494,201573,0,201573,:VecTDot,189126,189126,1,0,123859,121058,:121058:123859,--:VecTDot
6676592074,6676600814,8740,0,8740,:VecAXPY,189126,189126,1,0,123860,121058,:121058:123860,--:VecAXPY
6676601104,6676610084,8980,0,8980,:VecAXPY,189126,189126,1,0,123861,121058,:121058:123861,--:VecAXPY
6676610644,6676620985,10341,9581,760,:PCApply,189126,189126,1,1,123862,121058,:121058:123862,--:PCApply
6676611094,6676620675,9581,8401,1180,:VecPointwiseMult,189126,189126,2,1,123863,123862,:121058:123862:123863,----:VecPointwiseMult
6676611804,6676620205,8401,0,8401,CCCL:thrust::transform,189126,189126,3,0,123864,123863,:121058:123862:123863:123864,------CCCL:thrust::transform
6676621465,6676706986,85521,0,85521,:VecNorm,189126,189126,1,0,123865,121058,:121058:123865,--:VecNorm
6676707746,6676751927,44181,0,44181,:VecTDot,189126,189126,1,0,123866,121058,:121058:123866,--:VecTDot
6676752317,6676762587,10270,0,10270,:VecAYPX,189126,189126,1,0,123867,121058,:121058:123867,--:VecAYPX
6676763067,6676776637,13570,0,13570,:MatMult,189126,189126,1,0,123868,121058,:121058:123868,--:MatMult
6676777087,6676980230,203143,0,203143,:VecTDot,189126,189126,1,0,123869,121058,:121058:123869,--:VecTDot
6676980830,6676987110,6280,0,6280,:VecAXPY,189126,189126,1,0,123870,121058,:121058:123870,--:VecAXPY
6676987540,6676992650,5110,0,5110,:VecAXPY,189126,189126,1,0,123871,121058,:121058:123871,--:VecAXPY
6676993190,6677003450,10260,9360,900,:PCApply,189126,189126,1,1,123872,121058,:121058:123872,--:PCApply
6676993780,6677003140,9360,8090,1270,:VecPointwiseMult,189126,189126,2,1,123873,123872,:121058:123872:123873,----:VecPointwiseMult
6676994610,6677002700,8090,0,8090,CCCL:thrust::transform,189126,189126,3,0,123874,123873,:121058:123872:123873:123874,------CCCL:thrust::transform
6677003830,6677086462,82632,0,82632,:VecNorm,189126,189126,1,0,123875,121058,:121058:123875,--:VecNorm
6677087212,6677133772,46560,0,46560,:VecTDot,189126,189126,1,0,123876,121058,:121058:123876,--:VecTDot
6677134342,6677145142,10800,0,10800,:VecAYPX,189126,189126,1,0,123877,121058,:121058:123877,--:VecAYPX
6677145592,6677157423,11831,0,11831,:MatMult,189126,189126,1,0,123878,121058,:121058:123878,--:MatMult
6677157803,6677359476,201673,0,201673,:VecTDot,189126,189126,1,0,123879,121058,:121058:123879,--:VecTDot
6677360046,6677365446,5400,0,5400,:VecAXPY,189126,189126,1,0,123880,121058,:121058:123880,--:VecAXPY
6677365886,6677370866,4980,0,4980,:VecAXPY,189126,189126,1,0,123881,121058,:121058:123881,--:VecAXPY
6677371376,6677381356,9980,9100,880,:PCApply,189126,189126,1,1,123882,121058,:121058:123882,--:PCApply
6677371966,6677381066,9100,8020,1080,:VecPointwiseMult,189126,189126,2,1,123883,123882,:121058:123882:123883,----:VecPointwiseMult
6677372586,6677380606,8020,0,8020,CCCL:thrust::transform,189126,189126,3,0,123884,123883,:121058:123882:123883:123884,------CCCL:thrust::transform
6677381896,6677467817,85921,0,85921,:VecNorm,189126,189126,1,0,123885,121058,:121058:123885,--:VecNorm
6677468547,6677514368,45821,0,45821,:VecTDot,189126,189126,1,0,123886,121058,:121058:123886,--:VecTDot
6677514928,6677525138,10210,0,10210,:VecAYPX,189126,189126,1,0,123887,121058,:121058:123887,--:VecAYPX
6677525578,6677536708,11130,0,11130,:MatMult,189126,189126,1,0,123888,121058,:121058:123888,--:MatMult
6677537108,6677780462,243354,0,243354,:VecTDot,189126,189126,1,0,123889,121058,:121058:123889,--:VecTDot
6677781052,6677787912,6860,0,6860,:VecAXPY,189126,189126,1,0,123890,121058,:121058:123890,--:VecAXPY
6677788272,6677793292,5020,0,5020,:VecAXPY,189126,189126,1,0,123891,121058,:121058:123891,--:VecAXPY
6677793872,6677803932,10060,9180,880,:PCApply,189126,189126,1,1,123892,121058,:121058:123892,--:PCApply
6677794452,6677803632,9180,8040,1140,:VecPointwiseMult,189126,189126,2,1,123893,123892,:121058:123892:123893,----:VecPointwiseMult
6677795292,6677803332,8040,0,8040,CCCL:thrust::transform,189126,189126,3,0,123894,123893,:121058:123892:123893:123894,------CCCL:thrust::transform
6677804402,6677892864,88462,0,88462,:VecNorm,189126,189126,1,0,123895,121058,:121058:123895,--:VecNorm
6677893644,6677937804,44160,0,44160,:VecTDot,189126,189126,1,0,123896,121058,:121058:123896,--:VecTDot
6677938204,6677948285,10081,0,10081,:VecAYPX,189126,189126,1,0,123897,121058,:121058:123897,--:VecAYPX
6677948715,6677962025,13310,0,13310,:MatMult,189126,189126,1,0,123898,121058,:121058:123898,--:MatMult
6677962385,6678165388,203003,0,203003,:VecTDot,189126,189126,1,0,123899,121058,:121058:123899,--:VecTDot
6678165978,6678172418,6440,0,6440,:VecAXPY,189126,189126,1,0,123900,121058,:121058:123900,--:VecAXPY
6678172788,6678177768,4980,0,4980,:VecAXPY,189126,189126,1,0,123901,121058,:121058:123901,--:VecAXPY
6678178288,6678188448,10160,9310,850,:PCApply,189126,189126,1,1,123902,121058,:121058:123902,--:PCApply
6678178868,6678188178,9310,8100,1210,:VecPointwiseMult,189126,189126,2,1,123903,123902,:121058:123902:123903,----:VecPointwiseMult
6678179658,6678187758,8100,0,8100,CCCL:thrust::transform,189126,189126,3,0,123904,123903,:121058:123902:123903:123904,------CCCL:thrust::transform
6678188958,6678272189,83231,0,83231,:VecNorm,189126,189126,1,0,123905,121058,:121058:123905,--:VecNorm
6678272949,6678321500,48551,0,48551,:VecTDot,189126,189126,1,0,123906,121058,:121058:123906,--:VecTDot
6678322050,6678332650,10600,0,10600,:VecAYPX,189126,189126,1,0,123907,121058,:121058:123907,--:VecAYPX
6678332990,6678343730,10740,0,10740,:MatMult,189126,189126,1,0,123908,121058,:121058:123908,--:MatMult
6678344140,6678546424,202284,0,202284,:VecTDot,189126,189126,1,0,123909,121058,:121058:123909,--:VecTDot
6678547004,6678554484,7480,0,7480,:VecAXPY,189126,189126,1,0,123910,121058,:121058:123910,--:VecAXPY
6678554844,6678559914,5070,0,5070,:VecAXPY,189126,189126,1,0,123911,121058,:121058:123911,--:VecAXPY
6678560424,6678570524,10100,9190,910,:PCApply,189126,189126,1,1,123912,121058,:121058:123912,--:PCApply
6678561054,6678570244,9190,8120,1070,:VecPointwiseMult,189126,189126,2,1,123913,123912,:121058:123912:123913,----:VecPointwiseMult
6678561694,6678569814,8120,0,8120,CCCL:thrust::transform,189126,189126,3,0,123914,123913,:121058:123912:123913:123914,------CCCL:thrust::transform
6678571044,6678648995,77951,0,77951,:VecNorm,189126,189126,1,0,123915,121058,:121058:123915,--:VecNorm
6678649755,6678695446,45691,0,45691,:VecTDot,189126,189126,1,0,123916,121058,:121058:123916,--:VecTDot
6678695866,6678705986,10120,0,10120,:VecAYPX,189126,189126,1,0,123917,121058,:121058:123917,--:VecAYPX
6678706446,6678716946,10500,0,10500,:MatMult,189126,189126,1,0,123918,121058,:121058:123918,--:MatMult
6678717216,6678920599,203383,0,203383,:VecTDot,189126,189126,1,0,123919,121058,:121058:123919,--:VecTDot
6678921149,6678926849,5700,0,5700,:VecAXPY,189126,189126,1,0,123920,121058,:121058:123920,--:VecAXPY
6678927209,6678932149,4940,0,4940,:VecAXPY,189126,189126,1,0,123921,121058,:121058:123921,--:VecAXPY
6678932629,6678942360,9731,8891,840,:PCApply,189126,189126,1,1,123922,121058,:121058:123922,--:PCApply
6678933179,6678942070,8891,7840,1051,:VecPointwiseMult,189126,189126,2,1,123923,123922,:121058:123922:123923,----:VecPointwiseMult
6678933819,6678941659,7840,0,7840,CCCL:thrust::transform,189126,189126,3,0,123924,123923,:121058:123922:123923:123924,------CCCL:thrust::transform
6678942820,6679030071,87251,0,87251,:VecNorm,189126,189126,1,0,123925,121058,:121058:123925,--:VecNorm
6679030851,6679076572,45721,0,45721,:VecTDot,189126,189126,1,0,123926,121058,:121058:123926,--:VecTDot
6679077072,6679087072,10000,0,10000,:VecAYPX,189126,189126,1,0,123927,121058,:121058:123927,--:VecAYPX
6679087562,6679101252,13690,0,13690,:MatMult,189126,189126,1,0,123928,121058,:121058:123928,--:MatMult
6679101812,6679303305,201493,0,201493,:VecTDot,189126,189126,1,0,123929,121058,:121058:123929,--:VecTDot
6679303755,6679309345,5590,0,5590,:VecAXPY,189126,189126,1,0,123930,121058,:121058:123930,--:VecAXPY
6679309715,6679327705,17990,0,17990,:VecAXPY,189126,189126,1,0,123931,121058,:121058:123931,--:VecAXPY
6679328305,6679338765,10460,9540,920,:PCApply,189126,189126,1,1,123932,121058,:121058:123932,--:PCApply
6679328925,6679338465,9540,8400,1140,:VecPointwiseMult,189126,189126,2,1,123933,123932,:121058:123932:123933,----:VecPointwiseMult
6679329765,6679338165,8400,0,8400,CCCL:thrust::transform,189126,189126,3,0,123934,123933,:121058:123932:123933:123934,------CCCL:thrust::transform
6679339245,6679425277,86032,0,86032,:VecNorm,189126,189126,1,0,123935,121058,:121058:123935,--:VecNorm
6679426197,6679475348,49151,0,49151,:VecTDot,189126,189126,1,0,123936,121058,:121058:123936,--:VecTDot
6679475858,6679486358,10500,0,10500,:VecAYPX,189126,189126,1,0,123937,121058,:121058:123937,--:VecAYPX
6679486828,6679497848,11020,0,11020,:MatMult,189126,189126,1,0,123938,121058,:121058:123938,--:MatMult
6679498138,6679700241,202103,0,202103,:VecTDot,189126,189126,1,0,123939,121058,:121058:123939,--:VecTDot
6679700751,6679706511,5760,0,5760,:VecAXPY,189126,189126,1,0,123940,121058,:121058:123940,--:VecAXPY
6679706891,6679711911,5020,0,5020,:VecAXPY,189126,189126,1,0,123941,121058,:121058:123941,--:VecAXPY
6679712451,6679722321,9870,9230,640,:PCApply,189126,189126,1,1,123942,121058,:121058:123942,--:PCApply
6679712831,6679722061,9230,8090,1140,:VecPointwiseMult,189126,189126,2,1,123943,123942,:121058:123942:123943,----:VecPointwiseMult
6679713561,6679721651,8090,0,8090,CCCL:thrust::transform,189126,189126,3,0,123944,123943,:121058:123942:123943:123944,------CCCL:thrust::transform
6679722821,6679808373,85552,0,85552,:VecNorm,189126,189126,1,0,123945,121058,:121058:123945,--:VecNorm
6679809143,6679854263,45120,0,45120,:VecTDot,189126,189126,1,0,123946,121058,:121058:123946,--:VecTDot
6679854753,6679865193,10440,0,10440,:VecAYPX,189126,189126,1,0,123947,121058,:121058:123947,--:VecAYPX
6679865543,6679876304,10761,0,10761,:MatMult,189126,189126,1,0,123948,121058,:121058:123948,--:MatMult
6679876694,6680079487,202793,0,202793,:VecTDot,189126,189126,1,0,123949,121058,:121058:123949,--:VecTDot
6680080057,6680085877,5820,0,5820,:VecAXPY,189126,189126,1,0,123950,121058,:121058:123950,--:VecAXPY
6680086257,6680091177,4920,0,4920,:VecAXPY,189126,189126,1,0,123951,121058,:121058:123951,--:VecAXPY
6680091657,6680101327,9670,8870,800,:PCApply,189126,189126,1,1,123952,121058,:121058:123952,--:PCApply
6680092177,6680101047,8870,7770,1100,:VecPointwiseMult,189126,189126,2,1,123953,123952,:121058:123952:123953,----:VecPointwiseMult
6680092827,6680100597,7770,0,7770,CCCL:thrust::transform,189126,189126,3,0,123954,123953,:121058:123952:123953:123954,------CCCL:thrust::transform
6680101817,6680184098,82281,0,82281,:VecNorm,189126,189126,1,0,123955,121058,:121058:123955,--:VecNorm
6680184808,6680229349,44541,0,44541,:VecTDot,189126,189126,1,0,123956,121058,:121058:123956,--:VecTDot
6680229859,6680243309,13450,0,13450,:VecAYPX,189126,189126,1,0,123957,121058,:121058:123957,--:VecAYPX
6680243759,6680254709,10950,0,10950,:MatMult,189126,189126,1,0,123958,121058,:121058:123958,--:MatMult
6680255099,6680456942,201843,0,201843,:VecTDot,189126,189126,1,0,123959,121058,:121058:123959,--:VecTDot
6680457442,6680463872,6430,0,6430,:VecAXPY,189126,189126,1,0,123960,121058,:121058:123960,--:VecAXPY
6680464242,6680469202,4960,0,4960,:VecAXPY,189126,189126,1,0,123961,121058,:121058:123961,--:VecAXPY
6680469603,6680479553,9950,9060,890,:PCApply,189126,189126,1,1,123962,121058,:121058:123962,--:PCApply
6680470183,6680479243,9060,8100,960,:VecPointwiseMult,189126,189126,2,1,123963,123962,:121058:123962:123963,----:VecPointwiseMult
6680470823,6680478923,8100,0,8100,CCCL:thrust::transform,189126,189126,3,0,123964,123963,:121058:123962:123963:123964,------CCCL:thrust::transform
